Entity,Code,Day,Total confirmed deaths due to COVID-19,Total confirmed cases of COVID-19
Luxembourg,LUX,2020-04-17,74.0,2754.0
Luxembourg,LUX,2020-04-18,74.0,2754.0
Luxembourg,LUX,2020-04-19,79.0,2864.0
Luxembourg,LUX,2020-04-20,79.0,2864.0
Luxembourg,LUX,2020-04-21,79.0,2864.0
Luxembourg,LUX,2020-04-22,79.0,2864.0
Luxembourg,LUX,2020-04-23,79.0,2864.0
Luxembourg,LUX,2020-04-24,79.0,2864.0
Luxembourg,LUX,2020-04-25,79.0,2864.0
Luxembourg,LUX,2020-04-26,81.0,2941.0
Luxembourg,LUX,2020-04-27,81.0,2941.0
Luxembourg,LUX,2020-04-28,81.0,2941.0
Luxembourg,LUX,2020-04-29,81.0,2941.0
Luxembourg,LUX,2020-04-30,81.0,2941.0
Luxembourg,LUX,2020-05-01,81.0,2941.0
Luxembourg,LUX,2020-05-02,81.0,2941.0
Luxembourg,LUX,2020-05-03,83.0,2987.0
Luxembourg,LUX,2020-05-04,83.0,2987.0
Luxembourg,LUX,2020-05-05,83.0,2987.0
Luxembourg,LUX,2020-05-06,83.0,2987.0
Luxembourg,LUX,2020-05-07,83.0,2987.0
Luxembourg,LUX,2020-05-08,83.0,2987.0
Luxembourg,LUX,2020-05-09,83.0,2987.0
Luxembourg,LUX,2020-05-10,83.0,3017.0
Luxembourg,LUX,2020-05-11,83.0,3017.0
Luxembourg,LUX,2020-05-12,83.0,3017.0
Luxembourg,LUX,2020-05-13,83.0,3017.0
Luxembourg,LUX,2020-05-14,83.0,3017.0
Luxembourg,LUX,2020-05-15,83.0,3017.0
Luxembourg,LUX,2020-05-16,83.0,3017.0
Luxembourg,LUX,2020-05-17,83.0,3043.0
Luxembourg,LUX,2020-05-18,83.0,3043.0
Luxembourg,LUX,2020-05-19,83.0,3043.0
Luxembourg,LUX,2020-05-20,83.0,3043.0
Luxembourg,LUX,2020-05-21,83.0,3043.0
Luxembourg,LUX,2020-05-22,83.0,3043.0
Luxembourg,LUX,2020-05-23,83.0,3043.0
Luxembourg,LUX,2020-05-24,83.0,3075.0
Luxembourg,LUX,2020-05-25,83.0,3075.0
Luxembourg,LUX,2020-05-26,83.0,3075.0
Luxembourg,LUX,2020-05-27,83.0,3075.0
Luxembourg,LUX,2020-05-28,83.0,3075.0
Luxembourg,LUX,2020-05-29,83.0,3075.0
Luxembourg,LUX,2020-05-30,83.0,3075.0
Luxembourg,LUX,2020-05-31,83.0,3088.0
Luxembourg,LUX,2020-06-01,83.0,3088.0
Luxembourg,LUX,2020-06-02,83.0,3088.0
Luxembourg,LUX,2020-06-03,83.0,3088.0
Luxembourg,LUX,2020-06-04,83.0,3088.0
Luxembourg,LUX,2020-06-05,83.0,3088.0
Luxembourg,LUX,2020-06-06,83.0,3088.0
Luxembourg,LUX,2020-06-07,83.0,3098.0
Luxembourg,LUX,2020-06-08,83.0,3098.0
Luxembourg,LUX,2020-06-09,83.0,3098.0
Luxembourg,LUX,2020-06-10,83.0,3098.0
Luxembourg,LUX,2020-06-11,83.0,3098.0
Luxembourg,LUX,2020-06-12,83.0,3098.0
Luxembourg,LUX,2020-06-13,83.0,3098.0
Luxembourg,LUX,2020-06-14,83.0,3124.0
Luxembourg,LUX,2020-06-15,83.0,3124.0
Luxembourg,LUX,2020-06-16,83.0,3124.0
Luxembourg,LUX,2020-06-17,83.0,3124.0
Luxembourg,LUX,2020-06-18,83.0,3124.0
Luxembourg,LUX,2020-06-19,83.0,3124.0
Luxembourg,LUX,2020-06-20,83.0,3124.0
Luxembourg,LUX,2020-06-21,83.0,3160.0
Luxembourg,LUX,2020-06-22,83.0,3160.0
Luxembourg,LUX,2020-06-23,83.0,3160.0
Luxembourg,LUX,2020-06-24,83.0,3160.0
Luxembourg,LUX,2020-06-25,83.0,3160.0
Luxembourg,LUX,2020-06-26,83.0,3160.0
Luxembourg,LUX,2020-06-27,83.0,3160.0
Luxembourg,LUX,2020-06-28,83.0,3266.0
Luxembourg,LUX,2020-06-29,83.0,3266.0
Luxembourg,LUX,2020-06-30,83.0,3266.0
Luxembourg,LUX,2020-07-01,83.0,3266.0
Luxembourg,LUX,2020-07-02,83.0,3266.0
Luxembourg,LUX,2020-07-03,83.0,3266.0
Luxembourg,LUX,2020-07-04,83.0,3266.0
Luxembourg,LUX,2020-07-05,83.0,3469.0
Luxembourg,LUX,2020-07-06,83.0,3469.0
Luxembourg,LUX,2020-07-07,83.0,3469.0
Luxembourg,LUX,2020-07-08,83.0,3469.0
Luxembourg,LUX,2020-07-09,83.0,3469.0
Luxembourg,LUX,2020-07-10,83.0,3469.0
Luxembourg,LUX,2020-07-11,83.0,3469.0
Luxembourg,LUX,2020-07-12,87.0,3724.0
Luxembourg,LUX,2020-07-13,87.0,3724.0
Luxembourg,LUX,2020-07-14,87.0,3724.0
Luxembourg,LUX,2020-07-15,87.0,3724.0
Luxembourg,LUX,2020-07-16,87.0,3724.0
Luxembourg,LUX,2020-07-17,87.0,3724.0
Luxembourg,LUX,2020-07-18,87.0,3724.0
Luxembourg,LUX,2020-07-19,90.0,4138.0
Luxembourg,LUX,2020-07-20,90.0,4138.0
Luxembourg,LUX,2020-07-21,90.0,4138.0
Luxembourg,LUX,2020-07-22,90.0,4138.0
Luxembourg,LUX,2020-07-23,90.0,4138.0
Luxembourg,LUX,2020-07-24,90.0,4138.0
Luxembourg,LUX,2020-07-25,90.0,4138.0
Luxembourg,LUX,2020-07-26,91.0,4611.0
Luxembourg,LUX,2020-07-27,91.0,4611.0
Luxembourg,LUX,2020-07-28,91.0,4611.0
Luxembourg,LUX,2020-07-29,91.0,4611.0
Luxembourg,LUX,2020-07-30,91.0,4611.0
Luxembourg,LUX,2020-07-31,91.0,4611.0
Luxembourg,LUX,2020-08-01,91.0,4611.0
Luxembourg,LUX,2020-08-02,94.0,4966.0
Luxembourg,LUX,2020-08-03,94.0,4966.0
Luxembourg,LUX,2020-08-04,94.0,4966.0
Luxembourg,LUX,2020-08-05,94.0,4966.0
Luxembourg,LUX,2020-08-06,94.0,4966.0
Luxembourg,LUX,2020-08-07,94.0,4966.0
Luxembourg,LUX,2020-08-08,94.0,4966.0
Luxembourg,LUX,2020-08-09,95.0,5215.0
Luxembourg,LUX,2020-08-10,95.0,5215.0
Luxembourg,LUX,2020-08-11,95.0,5215.0
Luxembourg,LUX,2020-08-12,95.0,5215.0
Luxembourg,LUX,2020-08-13,95.0,5215.0
Luxembourg,LUX,2020-08-14,95.0,5215.0
Luxembourg,LUX,2020-08-15,95.0,5215.0
Luxembourg,LUX,2020-08-16,95.0,5393.0
Luxembourg,LUX,2020-08-17,95.0,5393.0
Luxembourg,LUX,2020-08-18,95.0,5393.0
Luxembourg,LUX,2020-08-19,95.0,5393.0
Luxembourg,LUX,2020-08-20,95.0,5393.0
Luxembourg,LUX,2020-08-21,95.0,5393.0
Luxembourg,LUX,2020-08-22,95.0,5393.0
Luxembourg,LUX,2020-08-23,95.0,5643.0
Luxembourg,LUX,2020-08-24,95.0,5643.0
Luxembourg,LUX,2020-08-25,95.0,5643.0
Luxembourg,LUX,2020-08-26,95.0,5643.0
Luxembourg,LUX,2020-08-27,95.0,5643.0
Luxembourg,LUX,2020-08-28,95.0,5643.0
Luxembourg,LUX,2020-08-29,95.0,5643.0
Luxembourg,LUX,2020-08-30,95.0,5905.0
Luxembourg,LUX,2020-08-31,95.0,5905.0
Luxembourg,LUX,2020-09-01,95.0,5905.0
Luxembourg,LUX,2020-09-02,95.0,5905.0
Luxembourg,LUX,2020-09-03,95.0,5905.0
Luxembourg,LUX,2020-09-04,95.0,5905.0
Luxembourg,LUX,2020-09-05,95.0,5905.0
Luxembourg,LUX,2020-09-06,95.0,6170.0
Luxembourg,LUX,2020-09-07,95.0,6170.0
Luxembourg,LUX,2020-09-08,95.0,6170.0
Luxembourg,LUX,2020-09-09,95.0,6170.0
Luxembourg,LUX,2020-09-10,95.0,6170.0
Luxembourg,LUX,2020-09-11,95.0,6170.0
Luxembourg,LUX,2020-09-12,95.0,6170.0
Luxembourg,LUX,2020-09-13,95.0,6410.0
Luxembourg,LUX,2020-09-14,95.0,6410.0
Luxembourg,LUX,2020-09-15,95.0,6410.0
Luxembourg,LUX,2020-09-16,95.0,6410.0
Luxembourg,LUX,2020-09-17,95.0,6410.0
Luxembourg,LUX,2020-09-18,95.0,6410.0
Luxembourg,LUX,2020-09-19,95.0,6410.0
Luxembourg,LUX,2020-09-20,95.0,7000.0
Luxembourg,LUX,2020-09-21,95.0,7000.0
Luxembourg,LUX,2020-09-22,95.0,7000.0
Luxembourg,LUX,2020-09-23,95.0,7000.0
